User-ID,Location,Age
238613,"st. john`s, newfoundland, canada",37.0
238630,"san francisco, california, usa",21.0
238699,"amagansett, new york, usa",
238781,"yucca valley, california, usa",51.0
238849,"saskatoon, saskatchewan, canada",40.0
238864,"powys, wales, united kingdom",32.0
238889,"clark fork, idaho, usa",33.0
239106,"pasadena, california, usa",74.0
239423,"jackson, tennessee, usa",49.0
239468,"wien, wien, austria",26.0
239488,"ganderkesee, niedersachsen, germany",36.0
239535,"columbus, ,",
239584,"gilroy, california, usa",
239594,"leuven, vlaams-brabant, belgium",28.0
239626,"wellesley, massachusetts, usa",52.0
239688,"winnemucca, nevada, usa",26.0
239736,"paris, ile-de-france, france",20.0
239788,"croydon, victoria, australia",33.0
240035,"birmingham, alabama, usa",
240051,"trenton, ontario, canada",32.0
240100,"roma, lazio, italy",32.0
240144,"muskego, wisconsin, usa",34.0
240219,"arlington, tennessee, usa",38.0
240318,"burnaby, british columbia, canada",33.0
240370,"brookline, massachusetts, usa",
240401,"denver, colorado, usa",64.0
240403,"louisville, kentucky, usa",49.0
240541,"port angeles, washington, usa",40.0
240543,"millbrae, california, usa",67.0
240567,"hawthorne, new jersey, usa",33.0
240568,"elk  city, oklahoma, usa",34.0
240643,"niceville, florida, usa",
240756,"guyton, georgia, usa",41.0
240883,"st. paul, minnesota, usa",
240906,"whistler, british columbia, canada",
241042,"eugene, oregon, usa",
241198,"stuttgart, baden-württemberg, germany",
241204,"marrickville, new south wales, australia",23.0
241432,"budenheim, rheinland-pfalz, germany",23.0
241548,"saratoga, california, usa",44.0
241565,"ocala, florida, usa",64.0
241666,"san francisco, california, usa",35.0
241791,"na, ohio, usa",27.0
241802,"collins, new york, usa",17.0
241980,"ashburn, virginia, usa",35.0
242006,"santo domingo, distrito nacional, dominican republic",30.0
242073,"aldergrove, british columbia, canada",28.0
242106,"covington, virginia, usa",28.0
242143,"fort frances, ontario, canada",
242215,"tilburg, noord-brabant, netherlands",
242273,"denver, colorado, usa",23.0
242299,"orlando, florida, usa",25.0
242409,"berck sur mer, pas de calais, france",23.0
242465,"visalia, california, usa",36.0
242499,"st. albert, alberta, canada",
242639,"avon, connecticut, usa",17.0
242646,"ft myers beach, florida, usa",
242962,"hillsboro, ohio, usa",26.0
243004,"ottawa, ontario, canada",14.0
243058,"kuching, sarawak, malaysia",
243065,"royal oak, michigan, usa",
243075,"whitehorse, yukon territory, canada",13.0
243077,"ann arbor, michigan, usa",34.0
243206,"holywood, northern ireland, united kingdom",
243213,"lille, nord, france",
243236,"modesto, california, usa",50.0
243294,"geismar, louisiana, usa",25.0
243312,"ann arbor, michigan, usa",36.0
243328,"portland, oregon, usa",33.0
243360,"east elmhurst, new york, usa",
243700,"milwaukee, wisconsin, usa",
243745,"barcelona, catalunya, spain",38.0
243759,"lock haven, pennsylvania, usa",51.0
243876,"bonn-beuel, nordrhein-westfalen, germany",31.0
243879,"los angeles, california, usa",32.0
243929,"chicago, illinois,",63.0
243930,"montreuil, seine saint-denis, france",43.0
243942,"baltimore, maryland, usa",
244070,"long branch, new jersey, usa",47.0
244139,"halle, sachsen-anhalt, germany",32.0
244171,"moline, illinois, usa",51.0
244277,"inverness, scotland, united kingdom",44.0
244286,"howell, new jersey, usa",22.0
244349,"los banos, california, usa",40.0
244375,"pasadena, california, usa",47.0
244420,"kenmore, ,",
244627,"shelbyville, tennessee, usa",32.0
244657,"chicago, illinois, usa",32.0
244662,"old perlican, newfoundland, canada",29.0
244685,"rockvale, tennessee,",
244736,"forest grove, oregon, usa",23.0
244742,"carbondale, illinois, usa",18.0
245088,"adams, massachusetts, usa",27.0
245128,"kuching, sarawak, malaysia",23.0
245157,"santa monica, ,",53.0
245295,"puchong, selangor, malaysia",24.0
245371,"halifax, nova scotia, canada",26.0
245410,"san antonio, texas, usa",28.0
245499,"erkrath, nordrhein-westfalen, germany",30.0
245534,"toronto, ontario, canada",
245645,"phoenix, arizona, usa",
245650,"lakeland, florida, usa",
245827,"albuquerque, ,",
245963,"saint louis, missouri, usa",
246036,"buffalo, new york, usa",45.0
246156,"eastbourne, england, united kingdom",32.0
246247,"akron, ohio, usa",29.0
246311,"lynnwood, washington, usa",35.0
246318,"vancouver, british columbia, canada",34.0
246470,"kimberling city, missouri, usa",31.0
246507,"san francisco, california, usa",35.0
246512,"college station, texas, usa",22.0
246513,"virginia beach, virginia, usa",23.0
246617,"derby, england, united kingdom",27.0
246634,"dana point, california, usa",
246655,"mooresville, north carolina, usa",
246678,"london, england, united kingdom",33.0
246759,"singapore, n/a, singapore",23.0
246766,"palo alto, california, usa",
246776,"gympie, queensland, australia",21.0
246798,"sydney, new south wales, australia",34.0
246823,"crickhowell, wales, united kingdom",
247055,"daly city, california, usa",25.0
247129,"kuching, sarawak, malaysia",26.0
247201,"derby, western australia, australia",
247240,"port of spain, maraval, trinidad and tobago",31.0
247241,"avalon, wisconsin, usa",37.0
247429,"marshfield, wisconsin, usa",39.0
247447,"long beach, california, usa",19.0
247752,"wake forest, north carolina, usa",30.0
247852,"snellville, georgia, usa",
248003,"vancouver, british columbia, canada",
248221,"portland, oregon, usa",62.0
248259,"miami lakes, florida, usa",
248274,"oldtown, maryland, usa",17.0
248356,"lleida, lleida, spain",37.0
248464,"portland, oregon, usa",30.0
248468,"hewitt, new jersey, usa",44.0
248477,"dandridge, tennessee, usa",17.0
248496,"coquitlam, british columbia, canada",
248540,"amsterdam, n/a, netherlands",50.0
248572,"hamburg, hamburg, germany",25.0
248718,"hyde park, new york, usa",43.0
248850,"verdon, nebraska, usa",48.0
249058,"fresno, california, usa",38.0
249096,"maytown, alabama, usa",33.0
249111,"calgary, alberta, canada",
249128,"valencia, valencia, spain",36.0
249140,"kuala lumpur, wilayah persekutuan, malaysia",46.0
249407,"nashville, tennessee, usa",22.0
249628,"whitney, texas, usa",51.0
249695,"halifax, nova scotia, canada",35.0
249791,"york, pennsylvania, usa",38.0
249862,"sugar land, texas, usa",
249894,"duncansville, pennsylvania, usa",
249898,"athens, attiki, greece",25.0
249953,"toronto, ontario, canada",
249958,"westmont, illinois, usa",12.0
250300,"n/a, n/a, singapore",
250330,"riverdale, new york, usa",
250342,"new hope, minnesota, usa",29.0
250359,"lünen, nordrhein-westfalen, germany",23.0
250368,"clovis, california, usa",
250398,"hanover park, illinois, usa",50.0
250405,"columbus, ohio, usa",55.0
250709,"chicago, illinois, usa",
250925,"milton, ontario, canada",33.0
250936,"jacksonville, florida, usa",36.0
250962,"vancouver, british columbia, canada",24.0
250988,"chambéry, queensland, france",33.0
251003,"latonia, kentucky, usa",37.0
251140,"redding, california, usa",25.0
251164,"trabuco canyon, california, usa",59.0
251339,"bayboro, north carolina, usa",46.0
251342,"perugia, umbria, italy",27.0
251394,"portland, maine, usa",25.0
251422,"cumberland, maryland, usa",23.0
251467,"westmont, illinois, usa",8.0
251495,"mundelein, illinois, usa",54.0
251606,"west vancouver, british columbia, canada",
251613,"sonoma, california, usa",34.0
251642,"farmington hills, michigan, usa",57.0
251721,"orleans, massachusetts, usa",57.0
251739,"houston, texas, usa",
251843,"homer city, pennsylvania, usa",
251844,"lisboa, lisboa, portugal",30.0
252071,"catawba, wisconsin, usa",32.0
252222,"mississauga, ontario, canada",21.0
252292,"portage la prairie, manitoba, canada",32.0
252347,"springfield, virginia, usa",52.0
252510,"münchen, bayern, germany",1.0
252642,"halifax, nova scotia, canada",27.0
252654,"hoboken, new jersey, usa",
252662,"san antonio, texas, usa",13.0
252695,"lincoln, nebraska, usa",
252806,"elkridge, maryland, usa",37.0
252820,"montreal, quebec, canada",33.0
252827,"sheffield, england, united kingdom",36.0
252843,"ogden, utah, usa",
252846,"chatham, ontario, canada",16.0
252848,"vinton, virginia, usa",32.0
252865,"olympia, washington, usa",30.0
252903,"canterbury, england, united kingdom",21.0
252953,"kelso, washington, usa",23.0
253005,"huntsville, alabama, usa",43.0
253226,"silver lake, new york, usa",25.0
253556,"modesto, california, usa",31.0
253580,"midland, ontario, canada",52.0
253590,"frankfurt am main, hessen, germany",
253629,"gulf breeze, florida, usa",
253668,"thunder bay, ontario, canada",21.0
253771,"palm springs, florida, usa",49.0
253821,"fulton, missouri, usa",
253852,"paris, n/a, france",27.0
253859,"vitoria-gasteiz, alava, spain",38.0
253871,"mechanicsville, maryland, usa",26.0
253949,"steamboat springs, colorado, usa",33.0
254064,"columbia, pennsylvania, usa",45.0
254201,"milwaukee, wisconsin, usa",25.0
254206,"tucson, arizona, usa",31.0
254299,"the dalles, oregon, usa",55.0
254377,"niles, michigan, usa",50.0
254405,"nanticoke, pennsylvania, usa",33.0
254465,"maryville, tennessee, usa",22.0
254498,"cuneo, piemonte, italy",
254822,"hamilton, ontario, canada",
254859,"redd, arizona, usa",
254899,"browns mills, new jersey, usa",54.0
254971,"boise, idaho, usa",53.0
255078,"pewaukee, wisconsin, usa",49.0
255092,"corrales, new mexico, usa",
255218,"anaheim, california, usa",46.0
255489,"sherman oaks, california, usa",
255546,"las vegas, nevada, usa",42.0
255814,"york, england, united kingdom",29.0
255846,"paris, paris, france",21.0
255943,"stockport, cheshire, united kingdom",41.0
256072,"rhododendron, oregon, usa",
256167,"temecula, california, usa",14.0
256247,"sydney, new south wales, australia",35.0
256402,"huntsville, alabama, usa",34.0
256407,"florissant, missouri, usa",58.0
256843,"isle of palms, south carolina, usa",40.0
256844,"gulfport, mississippi, usa",36.0
257028,"chicago heights, illinois, usa",31.0
257198,"edmonton, alberta, canada",34.0
257204,"akron, ohio, usa",32.0
257327,"portland, oregon, usa",39.0
257700,"slippery rock, pennsylvania, usa",22.0
257820,"pocomoke city, maryland, usa",10.0
258011,"sydney, new south wales, australia",29.0
258084,"mobile, alabama, usa",47.0
258152,"calgary, alberta, canada",29.0
258185,"livermore, maine, usa",37.0
258270,"fpo, ap, okinawa, japan",
258482,"oro valley, arizona, usa",
258534,"mcqueeney, texas, usa",32.0
258884,"belvidere, illinois, usa",
258913,"zaberfeld, baden-wuerttemberg, germany",25.0
258938,"los angeles, california, usa",27.0
259004,"copenhagen, n/a, denmark",28.0
259006,"saginaw, michigan, usa",28.0
259035,"edmonton, alberta, canada",38.0
259057,"castelldefels, barcelona, spain",15.0
259114,"modesto, california, usa",55.0
259118,"philadelphia, pennsylvania, usa",34.0
259155,"paris, ile de france, france",25.0
259205,"magdeburg, sachsen-anhalt, germany",24.0
259249,"hendersonville, north carolina, usa",
259259,"woodruff, south carolina, usa",30.0
259260,"fair haven, michigan, usa",56.0
259264,"molalla, ,",45.0
259320,"foster city, california, usa",41.0
259378,"winthrop, western australia, australia",46.0
259625,"meridian, texas, usa",
259626,"austin, texas, usa",2.0
259629,"carrollton, texas, usa",51.0
259660,"bilbao, vizcaya, spain",21.0
259829,"madison, wisconsin, usa",44.0
259901,"thompson, manitoba, canada",
259930,"miami, florida, usa",25.0
260067,"deforest, wisconsin, usa",32.0
260183,"st catharines, ontario, canada",25.0
260316,"penticton, british columbia, canada",
260388,"minneapolis, minnesota, usa",23.0
260419,"fairview, oregon, usa",32.0
260424,"perugia, ,",
260473,"zaragoza, spain, spain",27.0
260655,"ottawa, ontario, canada",23.0
260699,"toledo, ohio, usa",42.0
260897,"chicago, illinois, usa",25.0
260944,"stratford, connecticut, usa",
261037,"manchester, england, united kingdom",
261091,"schaffhausen, schaffhausen, switzerland",32.0
261105,"basel, basel-stadt, switzerland",50.0
261379,"matosinhos, porto, portugal",19.0
261412,"oude bildtzijl, n/a, netherlands",
261567,"pinto, madrid, spain",25.0
261603,"san bernardino, california, usa",27.0
261641,"grosseto, toscana, italy",52.0
261829,"fpo, ap, usa",32.0
261973,"chicago, illinois, usa",35.0
262040,"vancouver, british columbia, canada",41.0
262070,"santander, cantabria, spain",28.0
262118,"maryville, tennessee, usa",25.0
262186,"matosinhos, porto, portugal",25.0
262208,"los angeles, ,",37.0
262311,"greenfield park, quebec, canada",53.0
262391,"san angelo, texas, usa",17.0
262541,"pierrefonds, quebec, canada",
262683,"velilla de san antonio, madrid, spain",37.0
262902,"sydney, new south wales, australia",32.0
262940,"san diego, ,",
262974,"wien, wien, austria",23.0
262998,"melbourne, victoria, australia",
263107,"innsbruck, tirol, austria",24.0
263163,"austin, texas, usa",26.0
263325,"fredericton, new brunswick, canada",27.0
263344,"espoo, uusimaa, finland",17.0
263407,"barcelona, catalunya, spain",47.0
263460,"tampa, florida, usa",31.0
263637,"oakdale, california, usa",37.0
263645,"st. catharines, ontario, canada",28.0
263733,"günzburg, bayern, germany",
263877,"victoria, british columbia, canada",44.0
264031,"traverse city, michigan, usa",34.0
264082,"irving, texas, usa",42.0
264085,"barreiro, barreiro, portugal",24.0
264152,"boston, massachusetts, usa",
264311,"atlantic highlands, new jersey, usa",29.0
264317,"portela de sacavém, loures, portugal",25.0
264321,"toronto, ontario, canada",33.0
264355,"ionia, michigan, usa",36.0
264525,"quezon city, manila, philippines",17.0
264543,"quincy, massachusetts, usa",
264634,"ottawa, ontario, canada",
264637,"germantown, maryland, usa",24.0
264828,"paris, ile de france, france",25.0
264862,"brighton, massachusetts, usa",
264947,"la mesa, california, usa",
264951,"portonovo, pontevedra, spain",43.0
264996,"oneida, tennessee, usa",25.0
265115,"vista, california, usa",
265219,"a coruña, a coruña, spain",18.0
265313,"morrisville, north carolina, usa",33.0
265403,"springfield, missouri, usa",35.0
265487,"kaneohe, hawaii, usa",75.0
265553,"san diego, california, usa",
265591,"sevilla, sevilla, spain",
265595,"palmerston north, manawatu, new zealand",31.0
265656,"chicago heights, illinois, usa",41.0
265751,"sebastopol, california, usa",
265889,"kitchener, ontario, canada",30.0
266056,"hoover, alabama, usa",47.0
266229,"kent, washington, usa",24.0
266268,"camden, south carolina, usa",
266283,"walla walla, washington, usa",62.0
266355,"el cajon, california, usa",
266466,"kenmore, washington, usa",45.0
266522,"burnaby, british columbia, canada",
266753,"oakland, california, usa",
266840,"columbia, south carolina, usa",22.0
266842,"san diego, california, usa",39.0
266865,"reston, virginia, usa",33.0
267033,"tucson, arizona, usa",
267061,"cedar rapids, iowa, usa",
267249,"la habra heights, california, usa",26.0
267282,"tehachapi, california, usa",35.0
267418,"weingarten, baden-württemberg, germany",
267444,"chesapeake, virginia, usa",62.0
267510,"klang, selangor, malaysia",23.0
267635,"bartlesville, oklahoma, usa",69.0
267802,"edmonton, alberta, canada",
267830,"fort worth, texas, usa",101.0
268030,"christchurch, canterbury, new zealand",
268032,"sunnyvale, california, usa",34.0
268110,"westerville, ohio, usa",
268171,"silver spring, maryland, usa",35.0
268262,"dublin, dublin, ireland",29.0
268300,"halifax, nova scotia, canada",25.0
268622,"upper township, new jersey, usa",36.0
268711,"zug, zug, switzerland",30.0
268751,"sheboygan, wisconsin, usa",34.0
268833,"deventer, overijssel, netherlands",40.0
268932,"red deer, alberta, canada",38.0
269157,"ann arbor, michigan, usa",
269244,"rhinelander, wisconsin, usa",
269321,"walpole, massachusetts, usa",49.0
269391,"frechen, nordrhein-westfalen, germany",31.0
269439,"austin, texas, usa",38.0
269557,"ypsilanti, michigan, usa",40.0
269566,"seattle, washington, usa",9.0
269719,"jacksonville, north carolina, usa",33.0
269728,"london, england, united kingdom",40.0
269835,"loveland, colorado, usa",25.0
269841,"georgetown, penang, malaysia",16.0
269890,"niles, michigan, usa",27.0
269916,"chudleigh knighton, england, united kingdom",28.0
270326,"new york, new york, usa",
270352,"lombard, illinois, usa",31.0
270554,"fredericton, new brunswick, canada",
270605,"bourbonnais, illinois, usa",
270629,"greenwood, british columbia, canada",
270713,"toronto, ontario, canada",27.0
270737,"stowe, vermont, usa",63.0
270820,"west bend, wisconsin, usa",52.0
270838,"rosemead, california, usa",53.0
271000,"cambridge, massachusetts, usa",
271176,"louisville, kentucky, usa",39.0
271195,"elsmere, kentucky, usa",39.0
271284,"alexandria, virginia, usa",50.0
271306,"dallas, texas, usa",39.0
271354,"minneapolis, minnesota, usa",34.0
271375,"alma center, wisconsin, usa",
271448,"ona, west virginia, usa",27.0
271460,"saint louis, missouri, usa",63.0
271531,"wenonah, new jersey, usa",32.0
271558,"henderson, nevada, usa",35.0
271622,"malmok, n/a, aruba",
271705,"atlanta, georgia, usa",25.0
272225,"morecambe, england, united kingdom",49.0
272233,"tiffin, ohio, usa",
272273,"donald, oregon, usa",37.0
272423,"st.peters, missouri, usa",
272482,"amora, estremadura,, portugal",40.0
272573,"poway, california, usa",23.0
272715,"barcelona, catalunya, spain",31.0
272897,"flushing, new york, usa",
273086,"chicago, illinois, usa",33.0
273113,"topeka, kansas, usa",18.0
273190,"coconut grove, ,",71.0
273197,"jonesboro, georgia, usa",55.0
273344,"bettendorf, iowa, usa",37.0
273718,"london, england, united kingdom",32.0
273906,"dortmund, nordrhein-westfalen, germany",30.0
273976,"saratoga, california, usa",20.0
273979,"bloomsburg, pennsylvania, usa",20.0
274004,"sydenham, london, england, united kingdom",41.0
274005,"brooklyn, new york, usa",37.0
274061,"gahanna/columbus, ohio, usa",26.0
274111,"massagno, ticino, switzerland",
274117,"napoli, campania, italy",30.0
274199,"ottawa, ontario, canada",26.0
274220,"halle, sachsen-anhalt, germany",28.0
274301,"frankston, victoria, australia",41.0
274308,"delray beach, florida, usa",33.0
274325,"amsterdam, n/a, netherlands",51.0
274383,"hummelstown, pennsylvania, usa",45.0
274393,"san francisco, california, usa",
274423,"creswell, oregon, usa",
274466,"brookfield, wisconsin, usa",21.0
274549,"san diego, california, usa",
274634,"wahiawa, hawaii, usa",33.0
274656,"brighton, michigan, usa",40.0
274803,"münchen, bayern, germany",
274808,"paynesville, , usa",17.0
275020,"new york, new york, usa",
275154,"san diego, california, usa",
275220,"jacksonville, florida, usa",24.0
275276,"evansville, indiana, usa",
275383,"denver, colorado, usa",43.0
275414,"corsico, lombardy, italy",43.0
275922,"groves, texas, usa",47.0
275970,"pittsburgh, pennsylvania, usa",46.0
276018,"cologne, nordrhein-westfalen, germany",33.0
276050,"beacon, new york, usa",30.0
276165,"las vegas, nevada, usa",20.0
276231,"livingston, texas, usa",
276307,"richmond, london, england, united kingdom",35.0
276463,"providence, rhode island, usa",26.0
276521,"nanaimo, british columbia, canada",17.0
276538,"cologne, ,",26.0
276579,"orem, utah, usa",12.0
276641,"porto, porto, portugal",25.0
276670,"toronto, ontario, canada",30.0
276680,"hopewell junction, new york, usa",55.0
276688,"fort lee, new jersey, usa",
276847,"köln, nordrhein-westfalen, germany",27.0
277157,"garden grove, california, usa",70.0
277203,"olympia, washington, usa",8.0
277427,"gilbert, arizona, usa",48.0
277478,"schiedam, zuid-holland, netherlands",31.0
277639,"forsyth, montana, usa",48.0
277929,"winnipeg, manitoba, canada",34.0
277965,"chula vista, california, usa",
278026,"east orange, new jersey, usa",56.0
278137,"san antonio, texas, usa",27.0
278188,"lake george, new york, usa",34.0
278202,"coral springs, florida, usa",
278221,"oshawa, ontario, canada",32.0
278356,"lakeland, tennessee, usa",57.0
278418,"omaha, nebraska, usa",
278582,"slidell, louisiana, usa",
278633,"sandy, utah, usa",
278843,"pismo beach, california, usa",28.0
